EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
92858,1658911,REGULAR,ZION CHRISTIAN PRESCHOOL,,1310 E BURNETT AVE,,LOUISVILLE,KY,40217,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/03/16 00:00:00,99,A,ZION CHRISTIAN PRESCHOOL,,4154
92858,1700744,REGULAR,ZION CHRISTIAN PRESCHOOL,,1310 E BURNETT AVE,,LOUISVILLE,KY,40217,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/12 00:00:00,100,A,ZION CHRISTIAN PRESCHOOL,,4155
92868,1662707,REGULAR,SIDEBAR AT WHISKEY ROW,,129 N 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/31 00:00:00,100,A,SIDEBAR AT WHISKEY ROW,,4156
92868,1718311,REGULAR,SIDEBAR AT WHISKEY ROW,,129 N 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/11/21 00:00:00,95,A,SIDEBAR AT WHISKEY ROW,,4157
92879,1673520,REGULAR,NOWHERE BAR LOUISVILLE,,1133 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/05/19 00:00:00,98,A,NOWHERE BAR LOUISVILLE,,4158
92879,1715478,REGULAR,NOWHERE BAR LOUISVILLE,,1133 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/11/08 00:00:00,86,C,NOWHERE BAR LOUISVILLE,,4159
92879,1717046,FOLLOWUP,NOWHERE BAR LOUISVILLE,,1133 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/11/15 00:00:00,99,A,NOWHERE BAR LOUISVILLE,,4160
92897,1682179,REGULAR,QDOBA #2837,,6403 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/06/23 00:00:00,95,A,QDOBA #2837,,4161
92897,1721008,REGULAR,QDOBA #2837,,6403 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/12/05 00:00:00,95,A,QDOBA #2837,,4162
92904,1665141,ENFORCEMENT ACTIONS,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/03/10 00:00:00,,,DIXIE CHICKEN,,4163
92904,1659230,FOLLOWUP,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/03/17 00:00:00,100,A,DIXIE CHICKEN,,4164
92904,1665139,COMPLAINT,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/03/08 00:00:00,,,DIXIE CHICKEN,,4165
92904,1656754,REGULAR,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/03/08 00:00:00,74,C,DIXIE CHICKEN,,4166
92904,1690625,ENFORCEMENT ACTIONS,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/06/29 00:00:00,,,DIXIE CHICKEN,,4167
92904,1690617,FOLLOWUP,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/06/23 00:00:00,,,DIXIE CHICKEN,,4168
92904,1690620,FOLLOWUP,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/06/24 00:00:00,,,DIXIE CHICKEN,,4169
92904,1690630,FOLLOWUP,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/07/01 00:00:00,,,DIXIE CHICKEN,,4170
92904,1690615,COMPLAINT,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/06/23 00:00:00,,,DIXIE CHICKEN,,4171
92904,1699155,Education,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/08/23 00:00:00,,,DIXIE CHICKEN,,4172
92904,1681794,REGULAR,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/06/23 00:00:00,74,C,DIXIE CHICKEN,,4173
92904,1684935,FOLLOWUP,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/07/07 00:00:00,98,B,DIXIE CHICKEN,,4174
92904,1725068,REGULAR,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/12/20 00:00:00,96,A,DIXIE CHICKEN,,4175
92905,1703959,COMPLAINT,KIDDIE COLLEGE OF LOUISVILLE,,3201 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/06 00:00:00,,,KIDDIE COLLEGE OF LOUISVILLE,,4176
92905,1703960,OFFICE,KIDDIE COLLEGE OF LOUISVILLE,,3201 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/07 00:00:00,,,KIDDIE COLLEGE OF LOUISVILLE,,4177
92905,1699811,REGULAR,KIDDIE COLLEGE OF LOUISVILLE,,3201 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/06 00:00:00,99,A,KIDDIE COLLEGE OF LOUISVILLE,,4178
92913,1730740,REGULAR,B QUICK FOODMART,,2119 UPPER HUNTERS TRACE,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023/01/24 00:00:00,97,,B QUICK FOODMART,,4179
92917,1676169,REGULAR,HAPPY DRAGON,,12613 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/05/26 00:00:00,97,A,HAPPY DRAGON,,4180
92917,1714882,REGULAR,HAPPY DRAGON,,12613 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/11/04 00:00:00,100,A,HAPPY DRAGON,,4181
92939,1670199,FIELD,PORTLAND BEER DEPOT,,3633 PFLANZ AVE,,LOUISVILLE,KY,40212,FOOD SERVICE,2022/04/01 00:00:00,,,PORTLAND BEER DEPOT,,4182
92939,1709811,REGULAR,PORTLAND BEER DEPOT,,3633 PFLANZ AVE,,LOUISVILLE,KY,40212,FOOD SERVICE,2022/10/17 00:00:00,98,A,PORTLAND BEER DEPOT,,4183
92983,1682860,REGULAR,JIMMY JOHN'S #2200,,4919 BROWNSBORO RD STE 101,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/06/28 00:00:00,99,A,JIMMY JOHN'S #2200,,4184
92983,1722584,REGULAR,JIMMY JOHN'S #2200,,4919 BROWNSBORO RD STE 101,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/12/09 00:00:00,100,A,JIMMY JOHN'S #2200,,4185
93031,1692186,REGULAR,CINEMARK,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/08/05 00:00:00,100,A,CINEMARK,,4186
93031,1721153,REGULAR,CINEMARK,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/12/05 00:00:00,100,A,CINEMARK,,4187
93039,1654289,REGULAR,ASIAN POT,,2801 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/02/22 00:00:00,94,A,ASIAN POT,,4188
93039,1707713,REGULAR,ASIAN POT,,2801 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/10/10 00:00:00,96,A,ASIAN POT,,4189
93057,1690996,REGULAR,WILTSHIRE PANTRY BAKERY & DELI,,901 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/08/02 00:00:00,98,A,WILTSHIRE PANTRY BAKERY & DELI,,4190
93057,1725268,REGULAR,WILTSHIRE PANTRY BAKERY & DELI,,901 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/12/20 00:00:00,100,A,WILTSHIRE PANTRY BAKERY & DELI,,4191
93102,1726708,REGULAR,DOLLAR TREE #5138,,3600 SPRINGHURST BLVD,,LOUISVILLE,KY,40241,PRE-PACKAGED RETAIL,2023/01/04 00:00:00,98,,DOLLAR TREE #5138,,4192
93130,1666181,REGULAR,PANDA EXPRESS #2178,,1232 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/04/19 00:00:00,99,A,PANDA EXPRESS #2178,,4193
93130,1709776,REGULAR,PANDA EXPRESS #2178,,1232 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/10/17 00:00:00,99,A,PANDA EXPRESS #2178,,4194
93155,1697657,REGULAR,PRESTON CROSSINGS BAR & GRILL,,9700 PRESTON CROSSINGS BLVD,,LOUISVILLE,KY,40229,FOOD SERVICE,2022/08/29 00:00:00,99,A,PRESTON CROSSINGS BAR & GRILL,,4195
93156,1697659,REGULAR,PRESTON CROSSINGS CINEMA CORE CONCESSION,,9700 PRESTON CROSSINGS BLVD,,LOUISVILLE,KY,40229,FOOD SERVICE,2022/08/29 00:00:00,98,A,PRESTON CROSSINGS CINEMA CORE CONCESSION,,4196
93157,1697660,REGULAR,PRESTON CROSSINGS SBARRO,,9700 PRESTON CROSSINGS BLVD,,LOUISVILLE,KY,40229,FOOD SERVICE,2022/08/29 00:00:00,99,A,PRESTON CROSSINGS SBARRO,,4197
93193,1707639,REGULAR,FAMILY DOLLAR #20912,,3421 W BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2022/10/10 00:00:00,98,,FAMILY DOLLAR #20912,,4198
93211,1707558,REGULAR,LORD'S KITCHEN,,1811 STANDARD AVE,,LOUISVILLE,KY,40210,FOOD SERVICE,2022/10/10 00:00:00,97,A,LORD'S KITCHEN,,4199
93222,1661030,REGULAR,HAVANA RUMBA EXPRESS,,2210 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/03/26 00:00:00,97,A,HAVANA RUMBA EXPRESS,,4200
93222,1709312,REGULAR,HAVANA RUMBA EXPRESS,,2210 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/10/14 00:00:00,96,A,HAVANA RUMBA EXPRESS,,4201
93246,1661467,FOLLOWUP,FAMILY DOLLAR #20926,,2501 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/03/10 00:00:00,,,FAMILY DOLLAR #20926,,4202
93246,1661468,FOLLOWUP,FAMILY DOLLAR #20926,,2501 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/03/16 00:00:00,,,FAMILY DOLLAR #20926,,4203
93246,1654437,REGULAR,FAMILY DOLLAR #20926,,2501 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/02/24 00:00:00,94,,FAMILY DOLLAR #20926,,4204
93246,1654435,REGULAR,FAMILY DOLLAR #20926,,2501 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/02/24 00:00:00,94,,FAMILY DOLLAR #20926,,4205
93246,1661465,COMPLAINT,FAMILY DOLLAR #20926,,2501 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/02/24 00:00:00,,,FAMILY DOLLAR #20926,,4206
93246,1661466,FOLLOWUP,FAMILY DOLLAR #20926,,2501 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/03/03 00:00:00,,,FAMILY DOLLAR #20926,,4207
93246,1733573,REGULAR,FAMILY DOLLAR #20926,,2501 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023/02/06 00:00:00,98,,FAMILY DOLLAR #20926,,4208
93247,1665905,REGULAR,SUPER USA #101,,2912 BROWNSBORO RD,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/18 00:00:00,94,A,SUPER USA #101,,4209
93247,1665906,REGULAR,SUPER USA #101,,2912 BROWNSBORO RD,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/18 00:00:00,97,,SUPER USA #101,,4210
93247,1704983,REGULAR,SUPER USA #101,,2912 BROWNSBORO RD,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/29 00:00:00,95,A,SUPER USA #101,,4211
93247,1704984,REGULAR,SUPER USA #101,,2912 BROWNSBORO RD,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/29 00:00:00,98,,SUPER USA #101,,4212
93267,1700340,REGULAR,FAMILY DOLLAR #30271,,8010 PRESTON HWY,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,2022/09/09 00:00:00,97,,FAMILY DOLLAR #30271,,4213
93325,1676608,REGULAR,GINZA ASIAN BISTRO,,9420 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/06/02 00:00:00,96,A,GINZA ASIAN BISTRO,,4214
93325,1715921,REGULAR,GINZA ASIAN BISTRO,,9420 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/11/09 00:00:00,97,A,GINZA ASIAN BISTRO,,4215
93344,1694755,REGULAR,BORSALINO,,3825 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/08/16 00:00:00,99,A,BORSALINO,,4216
93344,1730046,REGULAR,BORSALINO,,3825 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/01/19 00:00:00,94,A,BORSALINO,,4217
93356,1661691,REGULAR,SPEEDY MART  #39,,2720 CRUMS LN,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/03/29 00:00:00,97,,SPEEDY MART  #39,,4218
93385,1694322,REGULAR,BRIGHT BEGINNINGS CHILD DEV,,5057 POPLAR LEVEL RD STE 3,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/15 00:00:00,99,A,BRIGHT BEGINNINGS CHILD DEV,,4219
93385,1731231,REGULAR,BRIGHT BEGINNINGS CHILD DEV,,5057 POPLAR LEVEL RD STE 3,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/01/25 00:00:00,100,A,BRIGHT BEGINNINGS CHILD DEV,,4220
93386,1698629,REGULAR,CUDDLES 2 CUDDLES,,3400 RIVER PARK DR,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/01 00:00:00,97,A,CUDDLES 2 CUDDLES,,4221
93386,1733225,REGULAR,CUDDLES 2 CUDDLES,,3400 RIVER PARK DR,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/03 00:00:00,94,C,CUDDLES 2 CUDDLES,,4222
93386,1734419,FOLLOWUP,CUDDLES 2 CUDDLES,,3400 RIVER PARK DR,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/10 00:00:00,100,A,CUDDLES 2 CUDDLES,,4223
93399,1706569,REGULAR,DINO'S II,,2601 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/06 00:00:00,97,A,DINO'S II,,4224
93399,1706570,REGULAR,DINO'S II,,2601 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/06 00:00:00,94,,DINO'S II,,4225
93399,1731522,SURVEY,DINO'S II,,2601 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/06/03 00:00:00,,,DINO'S II,,4226
93571,1694737,REGULAR,NULU FOOD MART,,528 E LIBERTY ST,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,2022/08/15 00:00:00,97,,NULU FOOD MART,,4227
93571,1694740,FOLLOWUP,NULU FOOD MART,,528 E LIBERTY ST,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,2022/08/16 00:00:00,100,,NULU FOOD MART,,4228
93573,1693026,REGULAR,EL TARASCO #8,,2247 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/08/09 00:00:00,95,A,EL TARASCO #8,,4229
93573,1732685,REGULAR,EL TARASCO #8,,2247 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2023/02/01 00:00:00,95,A,EL TARASCO #8,,4230
93598,1666762,REGULAR,CHINA KING,,3830 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/04/21 00:00:00,96,A,CHINA KING,,4231
93598,1710650,REGULAR,CHINA KING,,3830 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/10/19 00:00:00,96,A,CHINA KING,,4232
93708,1696172,REGULAR,ACTIVE IMAGINATIONS CDC,,4210 S CHURCH WAY,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/23 00:00:00,100,A,ACTIVE IMAGINATIONS CDC,,4233
93708,1734341,REGULAR,ACTIVE IMAGINATIONS CDC,,4210 S CHURCH WAY,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/09 00:00:00,100,A,ACTIVE IMAGINATIONS CDC,,4234
93714,1668705,REGULAR,ZAXBY'S,,10715 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/04/28 00:00:00,95,A,ZAXBY'S,,4235
93714,1712970,REGULAR,ZAXBY'S,,10715 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/10/28 00:00:00,96,A,ZAXBY'S,,4236
93794,1699317,REGULAR,DOLLAR TREE #3355,,5023 MUD LN STE 100,,LOUISVILLE,KY,40229,PRE-PACKAGED RETAIL,2022/09/06 00:00:00,98,,DOLLAR TREE #3355,,4237
93849,1666164,REGULAR,TARGET T-1479 STARBUCKS,,3600 MALL RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/04/19 00:00:00,98,A,TARGET T-1479 STARBUCKS,,4238
93849,1694062,REGULAR,TARGET T-1479 STARBUCKS,,3600 MALL RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/08/12 00:00:00,98,A,TARGET T-1479 STARBUCKS,,4239
93849,1731446,REGULAR,TARGET T-1479 STARBUCKS,,3600 MALL RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/01/26 00:00:00,100,A,TARGET T-1479 STARBUCKS,,4240
93857,1686488,REGULAR,JET'S PIZZA #11,,235 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/07/13 00:00:00,94,A,JET'S PIZZA #11,,4241
93857,1718271,REGULAR,JET'S PIZZA #11,,235 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/11/21 00:00:00,96,A,JET'S PIZZA #11,,4242
93861,1660182,REGULAR,CHIPOTLE,,10333 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/03/22 00:00:00,100,A,CHIPOTLE,,4243
93861,1709320,REGULAR,CHIPOTLE,,10333 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/10/14 00:00:00,99,A,CHIPOTLE,,4244
93866,1701444,REGULAR,UNSELD EARLY CHILDHOOD LEARNING CENTER,,5216 ILEX AVE,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/14 00:00:00,100,A,UNSELD EARLY CHILDHOOD LEARNING CENTER,,4245
93885,1666161,REGULAR,GOLDEN EAGLE GRILL,,1852 TAYLOR AVE,,LOUISVILLE,KY,40213,STATIONARY RESTRICTED CONCESSON,2022/04/19 00:00:00,98,,GOLDEN EAGLE GRILL,,4246
93896,1686375,REGULAR,"MOMMA'S MUSTARD, PICKLES, & BBQ",,102 BAUER AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/07/14 00:00:00,97,A,"MOMMA'S MUSTARD, PICKLES, & BBQ",,4247
93896,1729477,REGULAR,"MOMMA'S MUSTARD, PICKLES, & BBQ",,102 BAUER AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/01/18 00:00:00,99,A,"MOMMA'S MUSTARD, PICKLES, & BBQ",,4248
93907,1679115,REGULAR,SPEEDWAY #9392,,8015 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/06/13 00:00:00,100,A,SPEEDWAY #9392,,4249
93907,1679117,REGULAR,SPEEDWAY #9392,,8015 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/06/13 00:00:00,100,,SPEEDWAY #9392,,4250
93907,1719316,REGULAR,SPEEDWAY #9392,,8015 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/28 00:00:00,98,A,SPEEDWAY #9392,,4251
93907,1719317,REGULAR,SPEEDWAY #9392,,8015 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/28 00:00:00,98,,SPEEDWAY #9392,,4252
93910,1659189,REGULAR,KFC,,2513 PRESTON HWY,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/03/17 00:00:00,97,A,KFC,,4253
93910,1701287,REGULAR,KFC,,2513 PRESTON HWY,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/09/13 00:00:00,94,A,KFC,,4254
93923,1659754,REGULAR,EMMA L MINNIS PRE K,,1939 MAGAZINE ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/03/21 00:00:00,98,A,EMMA L MINNIS PRE K,,4255
93923,1707208,REGULAR,EMMA L MINNIS PRE K,,1939 MAGAZINE ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/10/07 00:00:00,98,A,EMMA L MINNIS PRE K,,4256
93943,1665646,REGULAR,WE'RE HERE NOW IT'S A PARTY AT CORNERSTONE COTTAGE,,2201 SIEGER VILLA CT,,LOUISVILLE,KY,40218,CATERERS,2022/04/15 00:00:00,100,A,WE'RE HERE NOW IT'S A PARTY AT CORNERSTONE COTTAGE,,4257
93943,1708985,REGULAR,WE'RE HERE NOW IT'S A PARTY AT CORNERSTONE COTTAGE,,2201 SIEGER VILLA CT,,LOUISVILLE,KY,40218,CATERERS,2022/10/13 00:00:00,99,A,WE'RE HERE NOW IT'S A PARTY AT CORNERSTONE COTTAGE,,4258
93974,1669381,REGULAR,PRICELESS FOODS,,7813 BEULAH CHURCH RD,,LOUISVILLE,KY,40228,SUPERMARKET WITH PROCESSING,2022/05/02 00:00:00,99,,PRICELESS FOODS,,4259
94027,1675330,REGULAR,COMMONWEALTH TAP,,9411 NORTON COMMONS BLVD,,PROSPECT,KY,40059,FOOD SERVICE,2022/05/27 00:00:00,100,A,COMMONWEALTH TAP,,4260
94027,1718299,REGULAR,COMMONWEALTH TAP,,9411 NORTON COMMONS BLVD,,PROSPECT,KY,40059,FOOD SERVICE,2022/11/21 00:00:00,100,A,COMMONWEALTH TAP,,4261
94042,1700912,REGULAR,BRASSERIE PROVENCE,,150 N HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/09/12 00:00:00,98,A,BRASSERIE PROVENCE,,4262
94043,1678530,REGULAR,PIZZA DONISI,,1394 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/06/09 00:00:00,96,A,PIZZA DONISI,,4263
94043,1721561,REGULAR,PIZZA DONISI,,1394 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/12/06 00:00:00,96,A,PIZZA DONISI,,4264
94057,1704339,REGULAR,CHINA ONE,,8105 LAGRANGE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/09/27 00:00:00,93,A,CHINA ONE,,4265
94057,1673519,REGULAR,CHINA ONE,,8105 LAGRANGE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/05/19 00:00:00,94,A,CHINA ONE,,4266
94094,1661208,FOLLOWUP,EL MOLCAJETE,,8106 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/02/24 00:00:00,,,EL MOLCAJETE,,4267
94094,1661209,FOLLOWUP,EL MOLCAJETE,,8106 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/02/25 00:00:00,,,EL MOLCAJETE,,4268
94094,1655098,FOLLOWUP,EL MOLCAJETE,,8106 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/02/25 00:00:00,97,B,EL MOLCAJETE,,4269
94094,1710336,REGULAR,EL MOLCAJETE,,8106 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/10/18 00:00:00,100,A,EL MOLCAJETE,,4270
94148,1693469,REGULAR,CLAY OVEN INDIAN RESTAURANT,,12567 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/08/10 00:00:00,98,A,CLAY OVEN INDIAN RESTAURANT,,4271
94148,1731495,REGULAR,CLAY OVEN INDIAN RESTAURANT,,12567 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/01/26 00:00:00,97,A,CLAY OVEN INDIAN RESTAURANT,,4272
94149,1658658,REGULAR,ROOSTERS,,10430 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/03/15 00:00:00,98,A,ROOSTERS,,4273
94149,1707008,REGULAR,ROOSTERS,,10430 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/10/06 00:00:00,100,A,ROOSTERS,,4274
94205,1652953,REGULAR,EL MOLCAJETE,,2932 S 4TH ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/02/17 00:00:00,96,A,EL MOLCAJETE,,4275
94205,1701557,REGULAR,EL MOLCAJETE,,2932 S 4TH ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/09/14 00:00:00,97,A,EL MOLCAJETE,,4276
94205,1732958,REGULAR,EL MOLCAJETE,,2932 S 4TH ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/02/02 00:00:00,94,A,EL MOLCAJETE,,4277
94234,1719352,REGULAR,GIGI'S CUPCAKES,,1977 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,RETAIL BAKERY,2022/11/28 00:00:00,100,,GIGI'S CUPCAKES,,4278
94245,1725080,REGULAR,J FOOD MART,,8506 SHEPHERDSVILLE RD,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,2022/12/14 00:00:00,95,,J FOOD MART,,4279
94247,1694033,REGULAR,EATERY,,2900 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/08/14 00:00:00,98,A,EATERY,,4280
94248,1666716,REGULAR,ORIENTAL CAFE,,3360 HIKES LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/04/21 00:00:00,95,A,ORIENTAL CAFE,,4281
94248,1710545,REGULAR,ORIENTAL CAFE,,3360 HIKES LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/10/19 00:00:00,93,A,ORIENTAL CAFE,,4282
94253,1677504,REGULAR,LITTLE PEOPLE ACADEMY,,4312 BISHOP LN,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/06/07 00:00:00,95,A,LITTLE PEOPLE ACADEMY,,4283
